ParticipantId,QuestionId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Difficulty
8,2,3,25132,10634,7831,7748,4380,4930,2906,1665,36.29,2
8,2,4,31794,7109,6769,6764,3219,3066,1462,1325,25.87,2
8,2,5,29266,11969,5436,6960,5223,3888,1849,1563,31.64,2
8,2,6,33132,15107,5231,6195,4587,3565,1928,1417,27.36,2
8,2,7,25026,14187,6605,6606,5525,2594,2069,1767,27.53,2
8,2,8,25973,8945,8161,6658,3169,4730,1980,1294,29.35,2
8,2,9,26562,11542,5776,7787,3015,3600,1991,954,32.14,2
8,2,10,29558,12927,8576,6450,4616,3552,2034,1602,27.93,2
8,2,11,30951,17861,9021,7249,2749,3113,2134,1750,26.92,2
8,2,12,28176,12930,7101,6074,4121,4281,1918,1576,31.96,2
8,2,13,26424,15361,6500,4283,3631,3062,2572,1578,32,2
8,2,14,34828,10645,6470,7442,4547,3765,1893,1200,33,2
8,2,15,31695,10358,6839,5658,5984,3182,2883,1470,31.02,2
8,2,16,29481,7677,6958,5731,6662,3149,3320,1325,25.37,2
8,2,17,24115,8730,7049,7828,4544,3775,2214,1150,31.6,2
8,2,18,30796,13959,6197,7418,4944,4381,2383,1800,27.86,2
8,2,19,25288,11085,7783,6089,5246,4078,1389,1386,29.84,2
8,2,20,22730,7303,7397,7519,7962,2874,1738,1453,26.59,2
8,2,21,12784,34211,8520,7263,8666,3995,2441,1759,29.58,2
8,2,22,11138,32472,9899,7944,9946,3407,2296,1616,31.02,2
8,2,23,14647,32118,9142,9049,7749,5253,2216,2026,27.48,2
8,2,24,10980,31074,8316,7896,6094,3551,2129,1278,27.89,2
8,2,25,8510,30712,7643,7471,7717,3486,4069,2229,33.73,2
8,2,26,14433,43276,7903,7191,9979,4360,2658,1994,34.14,2
8,2,27,12328,27729,7906,7102,9949,4207,3505,1881,24.2,2
8,2,28,14202,34108,7150,9520,9893,4535,1974,1245,28.48,2
8,2,29,11966,41362,10022,6791,9679,4016,3334,1632,29.19,2
8,2,30,11430,41433,7240,6783,8045,4009,2582,1439,31.87,2
8,2,31,11600,40279,8206,8505,9114,4009,2261,1947,30.94,2
8,2,32,10601,27156,12204,7094,9971,5551,2230,1132,28.21,2
8,2,33,13739,30832,8656,6337,9094,4330,1379,1313,29.29,2
8,2,34,11964,32495,8056,7168,8152,4223,2414,1715,28.59,2
8,2,35,11761,28606,7997,7629,7459,4141,2339,1530,33.6,2
8,2,36,11142,32587,8494,7554,10652,3316,3429,1806,29.85,2
8,2,37,15397,37139,8103,6660,8837,3102,1431,1435,27.22,2
8,2,38,12031,37639,7737,6624,8764,5528,2818,2005,29.46,2
8,2,39,13004,44878,7361,6503,8358,4563,2574,1925,32.4,2
8,2,40,11670,33394,10122,7720,11245,5388,2096,2455,30.78,2
8,2,41,13597,30148,9246,6419,10117,4594,2414,1950,28.04,2
8,2,42,9702,40366,7757,7319,8569,3170,1972,2013,26.46,2
8,2,43,10163,34039,9285,8042,10172,4357,3593,2032,27.57,2
8,2,44,8121,36138,8677,7095,9433,3288,2962,2142,30.25,2
8,2,45,16039,36640,9378,8354,8166,3323,2453,2043,27.58,2
8,2,46,13180,23437,7756,8275,9291,3451,2259,1569,31.14,2
8,2,47,14922,15585,8699,1220,4458,3398,1854,1297,32.66,2
8,2,48,13627,18375,9819,1404,7239,4573,2000,1359,37.67,2
8,2,49,17363,14083,9485,1872,5474,2480,2150,756,33.48,2
8,2,50,16162,15299,7358,1103,4612,3397,2136,912,33.43,2
8,2,51,11333,12139,8458,1285,3110,4702,1844,1184,32.53,2
8,2,52,13137,11696,7942,1231,6254,2760,1796,954,35.56,2
8,2,53,17841,13784,7442,2652,3901,3488,1432,1433,29.95,2
8,2,54,14370,14235,8685,1755,6675,3172,1392,1364,32.76,2
8,2,55,14432,13975,6935,1030,4328,3297,2411,996,30.49,2
8,2,56,10908,12615,9275,967,3326,3797,1904,1190,33.2,2
8,2,57,17308,14181,8638,700,2512,2779,2016,944,30.53,2
8,2,58,16006,10148,9901,1525,3748,3151,1960,1414,33.01,2
8,2,59,15283,17064,9681,1312,5562,3277,1640,1060,29.71,2
8,2,60,19205,16194,7760,1644,5634,3867,1956,1637,26.2,2
8,2,61,15636,19441,9526,1628,4617,2794,2256,1070,36.46,2
8,2,62,15667,19999,8082,1882,3560,3387,2089,1515,29.58,2
8,2,63,17868,20679,7775,1923,3650,3452,1966,843,31.27,2
8,2,64,16670,16379,8175,2004,6207,4177,2218,937,33.3,2
8,2,65,17189,12609,8207,1285,3389,3217,1941,1701,30.26,2
8,2,66,15202,19221,12034,1094,2991,2924,2506,1497,30.8,2
8,2,67,14300,11599,8830,870,5503,2922,1883,1820,31.39,2
8,2,68,15217,12949,8060,956,3773,4004,1615,1965,34.73,2
8,2,69,14326,18835,9858,1682,3146,3583,1414,1399,35.89,2
8,2,70,18358,13713,8551,2096,5513,3754,1986,1270,37.34,2
8,2,71,21645,22314,7132,988,3956,2894,1677,1167,32.37,2
8,2,72,16460,15178,7259,1060,4767,2978,1451,1389,30.68,2
8,2,73,10353,4157,6567,2048,18337,3760,1819,1530,32.66,2
8,2,74,11217,5543,5167,1510,18912,3437,1930,1631,36.99,2
8,2,75,13446,6800,5852,1462,20022,3937,1925,1852,33.71,2
8,2,76,9973,7074,7414,2545,19776,4374,2240,1604,36.1,2
8,2,77,13718,3074,5836,3341,14289,3251,2123,1743,32.62,2
8,2,78,7756,4014,7302,1393,16776,4376,1303,1775,31.57,2
8,2,79,9309,3665,6507,1681,17896,4352,1632,1687,28.98,2
8,2,80,8322,4715,6362,2099,15609,2940,1909,1910,32.69,2
8,2,81,13557,2905,7323,2251,15820,4140,1935,1355,34.84,2
8,2,82,11183,7078,7144,2836,15787,3374,2368,1246,34.54,2
8,2,83,9489,3076,4857,1049,18270,4084,902,1498,33.96,2
8,2,84,11474,4945,4448,2726,21343,3782,1167,1881,38.44,2
8,2,85,7033,7605,6173,2609,19905,3015,1432,1970,35.91,2
8,2,86,11615,4944,5975,2199,21434,3874,1557,1677,34.06,2
8,2,87,13886,4285,4660,2600,18623,3700,1768,1297,29.52,2
8,2,88,11101,3992,6329,2360,21550,5391,1768,1045,30.52,2
8,2,89,8936,2302,6098,2437,20075,3855,1896,1342,34.83,2
8,2,90,10501,4826,6091,1908,17533,2465,1764,1755,31.56,2
8,2,91,12877,4700,7377,2352,19948,3736,1490,1249,37,2
8,2,92,9796,1640,5914,2157,17582,3901,2114,1824,31.97,2
8,2,93,14353,3825,6669,1713,11807,3633,1301,1394,30.86,2
8,2,94,7620,5326,5966,1577,23234,3428,1494,1188,37.16,2
8,2,95,9623,4909,6681,2134,18444,2878,2259,1854,32.54,2
8,2,96,8480,2920,6032,2801,18098,3915,2414,1359,32.88,2
8,2,97,10267,3818,4656,1552,19206,3399,1621,1531,35.53,2
8,2,98,10735,6073,6921,2532,14522,4470,2044,1916,29.99,2
8,2,99,11653,39705,5103,7915,4634,1463,1375,1357,32.66,2
8,2,100,7511,39125,4405,8217,3459,1054,1338,1372,28.73,2
8,2,101,8684,48206,4982,7845,4894,1171,1219,1020,33.13,2
8,2,102,9855,36506,4241,6935,4036,2524,1345,1373,30.52,2
8,2,103,12400,32223,4674,10307,2925,1046,1726,839,30.64,2
8,2,104,12818,41845,4102,9645,5044,1079,1551,1611,30.65,2
8,2,105,14880,41280,6031,7499,6444,2219,1658,1211,33.09,2
8,2,106,9689,44628,3839,7517,2275,410,1786,1289,40.74,2
8,2,107,12265,39642,4923,7645,3335,1056,1534,1843,26.83,2
8,2,108,14883,38967,5257,7054,2649,2094,377,1638,33.59,2
8,2,109,9208,51194,4319,6703,4060,1471,1271,1545,36.18,2
8,2,110,11495,34002,4447,6654,3326,1710,1607,1456,29.47,2
8,2,111,9828,31658,3695,7979,2459,2129,1803,1442,36.47,2
8,2,112,13298,44970,3278,6557,5884,1678,1114,1541,36.24,2
8,2,113,13577,29593,4330,7900,4189,2458,2147,906,29.06,2
8,2,114,8834,30555,6265,9114,3752,2630,1472,1350,27.06,2
8,2,115,10319,48693,3266,8290,4362,1008,1926,1287,34.59,2
8,2,116,10577,43688,5986,9152,4635,2166,1186,870,32.84,2
8,2,117,11560,39562,6805,7844,4926,1619,1352,1538,34.38,2
8,2,118,12378,35917,6058,7247,5623,1122,2414,660,36.68,2
8,2,119,14213,42122,5170,7934,2757,679,1461,1421,32.34,2
8,2,120,12986,39045,6272,6248,4203,1346,1818,1473,29.81,2
8,2,121,12246,43645,4474,7289,3142,1743,918,1297,29.46,2
8,2,122,10843,39768,5319,7005,5360,1252,1748,1732,33.94,2
8,2,123,14486,45298,5328,5447,5560,1238,1733,1343,35.96,2
8,2,124,16905,34371,5111,7082,3640,1153,1905,1672,33.45,2
8,2,125,5842,8884,1620,2467,6949,2379,2054,814,32.66,2
8,2,126,4047,12381,1458,2061,7568,2734,1567,733,31.87,2
8,2,127,2218,9208,1697,3111,3997,3121,1406,605,37.26,2
8,2,128,6067,7078,3614,3687,6332,2725,1322,1022,31.24,2
8,2,129,4835,8161,1498,2928,5710,2642,2971,909,32.35,2
8,2,130,7805,15800,1008,2650,8197,1859,2625,771,33.88,2
8,2,131,8157,8764,1606,2219,6246,2516,1774,703,36.55,2
8,2,132,8696,10150,1778,2082,6051,2647,1822,700,32.7,2
8,2,133,7316,10152,929,2826,12386,1806,3084,583,31.7,2
8,2,134,9736,6798,1740,3771,7735,1520,2686,498,30.7,2
8,2,135,4466,7762,987,2182,6790,1626,2100,749,30.46,2
8,2,136,8175,10236,1298,2690,4505,1960,2946,677,26.53,2
8,2,137,4867,5872,1378,2932,6752,2153,2186,841,30.2,2
8,2,138,8271,10049,932,2283,8920,3228,2328,655,38.23,2
8,2,139,7442,6594,1619,2618,7658,2928,2036,724,25.64,2
8,2,140,6640,6806,1647,1640,6994,2582,2152,908,30.55,2
8,2,141,5776,4914,797,2254,5537,2215,2537,826,32.68,2
8,2,142,6663,6463,1554,2475,5973,3246,1917,583,34.69,2
8,2,143,4551,8584,1542,2996,8015,1867,1859,567,31.65,2
8,2,144,4378,9337,2034,2705,9058,2144,2650,874,34.62,2
8,2,145,5438,6666,1030,1927,4816,3024,1878,741,33.23,2
8,2,146,5542,5802,1999,2430,4107,1483,1767,1156,29.81,2
8,2,147,7086,7893,1547,2140,5764,1415,2702,1051,28.58,2
8,2,148,7211,8696,1787,2039,7102,2491,1547,986,35.08,2
8,2,149,6629,10489,1458,1910,8319,2475,1612,685,31.74,2
8,2,150,3800,8912,1727,3128,6323,1489,2141,727,35.8,2
8,2,151,15604,8420,7411,9132,7904,932,4046,961,24.49,2
8,2,152,9728,7402,7347,10216,7744,2025,4063,1035,25.83,2
8,2,153,13128,9807,6381,8077,7122,1321,4192,798,22.53,2
8,2,154,14586,7822,6534,8047,5308,1428,3792,1336,27.97,2
8,2,155,14709,9069,7153,11355,8148,1279,3653,1297,23.82,2
8,2,156,17326,8256,7161,6260,6617,763,3351,1039,21.98,2
8,2,157,16239,11155,7389,10149,6589,1045,3697,982,21.06,2
8,2,158,12584,10168,7518,12078,6460,813,4299,1158,24.92,2
8,2,159,13402,4514,8021,11681,7809,738,3620,654,26.64,2
8,2,160,13227,14294,6862,9381,6780,535,3546,1269,25.23,2
8,2,161,9783,10231,9963,10032,7422,1046,3855,1295,25.46,2
8,2,162,21505,9321,10967,7979,7709,682,4172,880,25.37,2
8,2,163,18762,8726,8422,9769,7325,1657,5848,885,23.53,2
8,2,164,14960,10516,7547,10685,6578,850,4106,1256,25.07,2
8,2,165,18576,9510,7082,9255,8598,824,4476,810,27.54,2
8,2,166,14007,7382,7381,8461,10192,1043,3675,946,25.96,2
8,2,167,20444,9160,9013,7589,8463,371,4115,649,20.46,2
8,2,168,15257,12513,7086,9362,8321,1596,3301,801,29.17,2
8,2,169,13500,9880,8456,8969,9356,721,4550,686,23.68,2
8,2,170,17392,10429,9337,10471,7613,917,3566,823,21.2,2
8,2,171,18284,8920,7581,11014,7637,832,3996,1087,18.97,2
8,2,172,20796,10597,7776,8611,6558,747,4317,705,23.93,2
8,2,173,19915,5193,7559,10752,7845,1114,4196,1001,26.95,2
8,2,174,15261,6513,6386,9433,8074,1602,4126,781,26.94,2
8,2,175,11835,6184,7203,7437,7958,1024,4162,902,26.83,2
8,2,176,15391,8690,7527,9522,10721,406,4413,1222,26.46,2
8,2,177,15877,31331,1297,2500,7261,5742,2204,638,24.49,2
8,2,178,18186,30868,919,2450,6849,5492,1985,542,27.02,2
8,2,179,16318,33108,1566,2693,9041,5914,1739,860,30.39,2
8,2,180,18953,37682,882,2365,7500,7049,1796,639,25.86,2
8,2,181,19920,26486,1650,4537,6709,5519,1000,805,28.76,2
8,2,182,13217,26430,1021,2041,5226,5715,2767,672,26.1,2
8,2,183,13690,35269,1003,1488,7427,5935,2263,599,25.35,2
8,2,184,15454,29369,1231,2490,9264,5623,2197,480,28.2,2
8,2,185,17021,35054,1344,2420,9270,6480,2064,663,23.33,2
8,2,186,15447,27737,1600,2224,4845,5433,1925,539,25.75,2
8,2,187,12914,29143,1539,2839,8918,5754,2276,617,20.85,2
8,2,188,16487,33681,836,3849,6089,5802,2366,426,26.63,2
8,2,189,13227,31517,1297,2202,7064,6453,2931,716,23.66,2
8,2,190,17059,43284,1916,2737,10133,4051,2206,615,28.86,2
8,2,191,18332,32603,1311,2339,7036,6353,1986,569,19.55,2
8,2,192,17175,39764,1211,2529,6025,5196,1526,618,26.36,2
8,2,193,15963,31333,1488,2485,6411,5920,2305,833,25.31,2
8,2,194,12672,26434,912,2328,5089,3683,1867,562,22.98,2
8,2,195,14974,34386,1502,1530,7230,6448,1986,582,23.7,2
8,2,196,12917,31034,675,3067,8351,5097,2367,475,26.14,2
8,2,197,17834,31342,1370,2512,7104,5961,2313,412,26.52,2
8,2,198,21118,40439,1771,3576,8131,6720,1634,242,22.83,2
8,2,199,15294,35044,1849,3281,6762,5581,2092,578,24.77,2
8,2,200,13669,29987,1146,3252,6861,6957,1845,981,26.32,2
8,2,201,11560,25625,1389,2405,5593,4875,2610,543,23.52,2
8,2,202,19441,32359,1202,1596,7842,3655,1990,669,25.77,2
8,2,203,13210,9380,4503,4124,10485,2873,3201,1062,24.49,2
8,2,204,9445,9057,5434,4837,13821,2368,3233,1130,23.24,2
8,2,205,15723,8587,5299,3281,10203,1210,4137,1568,21.28,2
8,2,206,10444,5614,4880,5287,11151,2768,2759,997,26.95,2
8,2,207,11777,8568,4374,4427,9189,2722,4269,1292,21.12,2
8,2,208,22352,8678,3591,4844,11282,2664,4094,852,23.43,2
8,2,209,10933,10583,6318,3259,7390,4347,3409,1094,22.65,2
8,2,210,11781,10007,2339,5724,10076,3705,2924,967,29.75,2
8,2,211,12676,6521,3335,4369,9595,3328,4190,899,26.54,2
8,2,212,20999,8867,5165,4473,8433,3463,3388,873,22.13,2
8,2,213,13655,8584,3453,3873,12624,3111,2569,995,28.21,2
8,2,214,11546,10494,4847,2564,10628,2378,3146,1020,23.68,2
8,2,215,14650,7605,4040,4328,9764,3835,2090,1177,25,2
8,2,216,13645,7808,3643,3591,11435,3344,3261,1312,24.04,2
8,2,217,14112,5849,3839,3532,9760,3246,3958,892,27.68,2
8,2,218,12356,8479,5963,5399,8924,2664,3555,1161,22.47,2
8,2,219,13740,8758,5743,3050,10599,3273,3658,759,26.1,2
8,2,220,12725,8129,6490,3429,11722,3620,2951,958,26.9,2
8,2,221,17566,9043,5841,4924,10313,3019,3735,760,25.59,2
8,2,222,12319,5460,4660,4494,10653,1794,2090,1245,20.91,2
8,2,223,13741,13330,2920,3931,11409,3000,2988,1008,23.49,2
8,2,224,15130,8057,3988,5039,9612,3209,3380,923,23.33,2
8,2,225,11729,12096,3500,5476,8824,2816,3543,1501,20.29,2
8,2,226,22012,9604,3744,2752,9309,3068,3590,1034,24.22,2
8,2,227,14178,8584,4990,4894,9517,2855,3774,1209,24.65,2
8,2,228,12538,5498,3789,2963,10659,3859,2759,1180,23.07,2
8,2,229,4951,14547,756,4008,3858,2161,1444,869,24.49,2
8,2,230,5893,18411,327,4458,2987,1975,2137,893,19.75,2
8,2,231,5108,12028,919,3465,2876,1291,1357,854,30.84,2
8,2,232,3497,19165,1632,4793,3060,1934,1513,1085,25.97,2
8,2,233,5590,18302,613,6626,4521,1449,1709,1152,25.85,2
8,2,234,4647,11199,796,4577,5155,2879,1134,702,22.75,2
8,2,235,4413,12329,723,4621,3046,2351,682,936,19.8,2
8,2,236,7148,11832,646,5511,4989,2668,2172,689,22.36,2
8,2,237,1623,16781,419,3690,5412,2287,1709,1022,25.24,2
8,2,238,4783,17313,1004,4330,3410,2060,1549,1030,23.86,2
8,2,239,7505,16660,1171,4282,4722,2650,925,674,21.68,2
8,2,240,4565,19457,590,3774,2814,1649,1649,642,19.64,2
8,2,241,6568,13958,212,3334,3608,1903,2567,909,25.47,2
8,2,242,7638,11278,503,4953,4032,1857,969,1344,26.02,2
8,2,243,6398,19881,525,4189,2232,2836,1308,788,23.89,2
8,2,244,7830,18029,722,3284,4592,1822,1441,470,21.75,2
8,2,245,3868,15153,324,4739,4936,1898,1694,1253,24.95,2
8,2,246,3359,11804,370,3197,4347,2611,1347,803,16.73,2
8,2,247,6494,9599,720,3877,3252,1975,2169,1056,20.18,2
8,2,248,4162,11019,1174,4585,3650,2544,1653,1050,24.41,2
8,2,249,4117,13209,663,3912,4870,2735,1742,819,25.68,2
8,2,250,4794,16728,890,5941,4162,2147,1646,1003,19.78,2
8,2,251,2843,14431,614,2561,5706,2517,1260,888,24.6,2
8,2,252,3050,12266,432,4718,4772,1610,1787,1126,18.59,2
8,2,253,3240,11657,1417,4103,3354,2112,2036,1221,25.06,2
8,2,254,4851,10560,1041,4206,2832,1718,1157,992,23.58,2
8,2,255,15932,19337,3645,3966,3443,2620,2986,907,12.91,2
8,2,256,14348,22197,5004,4445,4039,3479,2801,695,17.84,2
8,2,257,12069,13969,2836,3850,3596,3335,3590,1018,11.44,2
8,2,258,14970,23158,3159,3676,4928,2923,2044,1304,10.71,2
8,2,259,14198,28391,6113,3839,3835,2533,2921,1013,14.16,2
8,2,260,17086,21774,3344,3942,2043,2527,3484,554,11.8,2
8,2,261,15267,24006,2986,3634,2623,3214,3977,1152,15.58,2
8,2,262,18548,22320,3819,4099,2413,1813,2268,859,14.65,2
8,2,263,11008,22533,3331,5365,3318,2922,2626,934,10.14,2
8,2,264,19290,15361,2405,3618,2605,2127,3667,915,9.88,2
8,2,265,14341,17745,4356,4230,2351,2327,2912,751,13.14,2
8,2,266,21150,16675,3136,4295,3110,1970,3020,805,15.2,2
8,2,267,17070,18545,2963,3200,3875,3450,3218,798,11.24,2
8,2,268,15708,17325,2864,2762,3840,1629,2853,1086,15.35,2
8,2,269,17382,18466,3425,6912,3259,3746,3290,907,12.72,2
8,2,270,14958,12988,2950,3805,3668,3366,3338,815,17.73,2
8,2,271,14961,26052,3240,4136,2766,2037,3414,684,17.4,2
8,2,272,16307,27280,3261,4211,2995,2513,2802,832,9.1,2
8,2,273,13638,16814,5439,4572,2148,2919,2434,625,13.65,2
8,2,274,21244,17637,4293,4399,4249,2352,2860,624,10.79,2
8,2,275,20731,20192,4326,3337,2691,2947,2508,699,16.25,2
8,2,276,15723,24719,3264,2704,4709,2412,3767,1209,11.57,2
8,2,277,15292,24903,3561,2806,3012,2117,3720,546,12.17,2
8,2,278,19396,16696,2828,3173,3039,3145,2314,615,11.74,2
8,2,279,15141,15632,3604,4479,3756,3594,2984,740,6.53,2
8,2,280,14351,17927,2454,3410,2087,2446,2255,1031,13.48,2
8,2,281,18419,23051,1487,3806,6438,2308,1432,1249,12.91,2
8,2,282,11300,19087,964,4055,6950,2241,1029,1047,11.36,2
8,2,283,15416,24649,2491,5343,4600,2382,1346,1403,10.56,2
8,2,284,15340,29301,1300,4332,7766,1629,1664,1127,11.55,2
8,2,285,20816,29263,1336,3134,5134,1814,1535,1324,13.89,2
8,2,286,20027,27601,1590,4435,7504,2430,1519,830,12.01,2
8,2,287,14621,21496,2665,2340,6559,1850,1844,1216,11.47,2
8,2,288,14834,22223,1706,3726,6302,2061,948,934,12.16,2
8,2,289,18447,25146,802,3796,6043,2238,1032,894,9.23,2
8,2,290,21244,19971,655,4468,7775,2389,1522,1098,12.48,2
8,2,291,16955,25840,1990,3325,7255,2555,1021,1532,16.65,2
8,2,292,20547,21685,2092,4161,7292,3244,1114,1492,10.47,2
8,2,293,18263,30823,1697,2296,7932,2037,1264,1982,10.11,2
8,2,294,21940,24361,913,2781,5800,2274,1436,1260,10.35,2
8,2,295,13056,19348,1775,4416,5502,2632,1960,1532,13.85,2
8,2,296,18225,28340,1444,4372,5632,3039,941,1620,13.47,2
8,2,297,22823,21174,1445,4233,4384,2132,949,1666,17.71,2
8,2,298,14168,21331,713,3203,5948,2150,1098,1347,13.97,2
8,2,299,22057,23819,1250,3713,8148,1933,1567,1094,15.85,2
8,2,300,23965,18039,1865,4207,6719,2339,1746,1184,10.54,2
8,2,301,20777,20996,2627,3094,6291,2081,1428,869,5.87,2
8,2,302,13798,17366,1451,5699,3930,2092,1377,1353,12.13,2
8,2,303,20193,28570,1415,3549,5622,2090,859,1537,11.98,2
8,2,304,25492,20964,1480,2450,6837,1535,2311,1629,12.49,2
8,2,305,18284,27393,2058,4073,7425,1611,1347,1075,13.11,2
8,2,306,25377,23764,1914,5155,5054,3137,1466,1026,11.31,2
8,2,307,157461,60517,14598,4342,17231,6724,2227,2313,12.91,2
8,2,308,145083,65415,14680,5502,16541,10452,1963,2726,17.23,2
8,2,309,151939,62125,14605,3257,19329,6142,1791,1950,10.97,2
8,2,310,152324,59656,17183,3335,17208,6229,2515,2255,15.97,2
8,2,311,158256,53735,13744,4274,13930,5573,1604,2342,14.44,2
8,2,312,163311,63551,15080,2722,16184,5478,2192,2333,14.03,2
8,2,313,150096,64761,15819,2959,19943,7016,3422,1945,12.2,2
8,2,314,161981,70216,16853,4660,14582,8168,2772,2299,14,2
8,2,315,145902,52612,14970,4106,17113,6808,2303,2415,14.8,2
8,2,316,148768,47064,12985,3357,15971,6597,2009,2221,11.3,2
8,2,317,158226,54008,14439,4410,19087,7363,1984,2058,8.4,2
8,2,318,154089,65565,16105,3153,18105,8265,1942,2200,14.35,2
8,2,319,161849,52870,12474,2902,17814,6583,2286,1964,9.19,2
8,2,320,149088,57912,13864,3703,22468,6005,2330,1930,17,2
8,2,321,165541,63757,15334,5866,16994,6471,1923,2903,10.44,2
8,2,322,147516,68100,16798,5393,15909,8115,2060,2060,12.02,2
8,2,323,153380,51530,12708,4293,22236,7145,1634,3613,13,2
8,2,324,158399,60449,15289,4395,16715,6195,2283,2474,17.37,2
8,2,325,155116,61457,13105,3779,19066,6295,1962,2213,16.76,2
8,2,326,155655,56053,14832,4734,17676,6805,2123,2282,13.44,2
8,2,327,172918,60619,12491,4679,17233,5977,2595,3407,13.62,2
8,2,328,155060,62916,14856,4748,21395,5633,2474,2438,11.73,2
8,2,329,148467,67945,15503,4165,17870,7369,2158,1674,11.13,2
8,2,330,167937,70746,13634,4260,14466,7272,2227,1836,10.37,2
8,2,331,147820,63137,12839,4784,18221,9567,3365,2116,7.25,2
8,2,332,167753,53196,13518,5302,19411,5099,2139,3028,14.09,2
8,2,333,11777,13645,4410,10513,12347,1425,1541,727,12.91,2
8,2,334,11262,16008,4709,11495,12303,1416,1605,418,13.76,2
8,2,335,12621,14791,3496,9499,16682,1459,1493,1216,18.15,2
8,2,336,13728,10676,4596,10214,12045,1181,1457,520,11.29,2
8,2,337,8889,13802,6048,8517,12677,966,1237,705,13.46,2
8,2,338,13278,15721,5154,9386,10517,853,1570,696,12.09,2
8,2,339,9032,14878,5765,10598,12351,1066,969,457,10.82,2
8,2,340,9559,10297,4287,9874,15357,746,1750,762,8.96,2
8,2,341,15338,15254,5388,13012,11227,890,1615,611,12.81,2
8,2,342,11351,14461,4355,10442,12984,1737,2128,821,10.45,2
8,2,343,8635,17361,4245,12667,12111,1481,1670,777,12.96,2
8,2,344,10185,14147,4007,10459,13519,695,1633,973,10.3,2
8,2,345,15113,17895,3300,9495,10451,1522,2475,1256,15.6,2
8,2,346,15475,14554,3407,9417,12509,651,2183,701,7.73,2
8,2,347,13722,10386,6102,10993,10118,1272,1822,1136,13.5,2
8,2,348,9495,16140,6297,11228,10654,1283,1574,758,13.7,2
8,2,349,11982,18808,4428,9825,12907,1624,2482,448,15.57,2
8,2,350,12191,15797,5800,8823,12163,917,1676,1150,12.7,2
8,2,351,15927,14987,5264,10315,10534,1364,1396,652,17.7,2
8,2,352,13634,13287,4671,11814,13574,1529,1342,402,14.02,2
8,2,353,12960,18229,4031,9234,10692,1988,832,687,16.26,2
8,2,354,11599,12645,5142,12347,11051,1681,1491,539,8.81,2
8,2,355,8832,14162,4799,12620,10809,758,1391,662,10.66,2
8,2,356,8332,8008,5114,11885,10974,1080,1129,770,10.73,2
8,2,357,14552,15831,3021,9849,11521,1488,1173,807,16.09,2
8,2,358,14454,8647,4470,10873,12891,834,2206,554,15.18,2
8,2,359,6484,16893,2495,2863,4739,2077,4187,590,17.32,2
8,2,360,4801,26027,2869,3051,4977,1661,5183,509,17.09,2
8,2,361,7400,23342,2954,1837,4489,1680,4685,870,18.21,2
8,2,362,5001,21294,2091,2893,4134,2271,3753,439,19.31,2
8,2,363,6267,15821,1306,3013,4777,2074,4050,640,18.44,2
8,2,364,8421,16924,2618,2308,3216,2684,3586,746,14.63,2
8,2,365,5665,15918,2130,3327,6308,2777,5944,573,17.17,2
8,2,366,5838,19165,2724,4666,2398,2203,3385,767,17.81,2
8,2,367,5214,19732,2596,3066,1974,1370,3777,506,15.17,2
8,2,368,6273,15262,2899,1852,4166,2354,3551,353,19.01,2
8,2,369,6796,13135,2376,2779,3665,2303,3041,538,17.51,2
8,2,370,7088,17426,2289,2801,3970,1781,4694,552,20.61,2
8,2,371,10029,24384,2563,2694,3315,2168,4052,387,21.29,2
8,2,372,5691,15595,2674,2047,4387,1853,3952,675,18.68,2
8,2,373,5941,14930,1874,3174,3441,2918,4901,581,19.21,2
8,2,374,7506,15423,1474,2215,5954,1879,4656,361,19.22,2
8,2,375,7352,20914,2550,3221,6538,1369,3291,525,21.74,2
8,2,376,7173,8974,3446,2730,5029,1929,4518,531,17.12,2
8,2,377,4326,16044,1853,3667,5426,2106,5317,526,21.33,2
8,2,378,6896,15248,3123,3311,7026,1701,4970,391,14.58,2
8,2,379,7137,20950,2484,2277,5339,1486,3660,533,12.24,2
8,2,380,4711,15744,2821,3530,6661,2288,3852,696,19.77,2
8,2,381,7878,15382,2188,2172,7676,1569,4334,539,15.38,2
8,2,382,7267,15352,1935,2574,5081,3538,4026,771,20.17,2
8,2,383,5625,20678,2190,3233,4209,2689,4051,469,15.64,2
8,2,384,8586,22243,2357,1680,3740,2429,3756,610,19.9,2
8,2,385,3090,18385,4889,2691,9918,4329,2127,2054,17.32,2
8,2,386,1460,15800,5276,3087,10170,6159,2113,2322,17.79,2
8,2,387,3837,18918,5086,3922,7228,4778,2428,1895,17.83,2
8,2,388,3164,22754,6474,2208,12491,4569,2320,1981,18.2,2
8,2,389,3968,14729,4485,2436,9989,4038,1975,2035,19.46,2
8,2,390,2068,24611,4832,1538,11715,5452,2343,2005,13.24,2
8,2,391,4592,21722,3315,2847,12821,5106,1580,2012,16.62,2
8,2,392,4480,15542,5110,2874,9145,5298,1762,2486,19.03,2
8,2,393,3088,12906,5023,2890,7046,3433,2521,1920,18.62,2
8,2,394,3630,22750,4416,2156,9648,4650,2435,1853,12.74,2
8,2,395,5055,19077,4898,1773,10566,3392,2393,1817,18.28,2
8,2,396,2226,21012,3991,2241,12321,5261,2570,2068,23.01,2
